timestamp,pod,cores
1757890387,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.003536596496844587
1757890400,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.003558046963709996
1757890414,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.004104858119129365
1757890429,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.006155776963764895
1757890445,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.008375147744725359
1757890460,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.008298146264564288
1757890475,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.010383931761981754
1757890490,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.012085368253142922
1757890505,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.013549823521996695
1757890519,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.014915243469084419
1757890534,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.01627890265474129
1757890549,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.017887549073584304
1757890564,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.01932299318433545
1757890578,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.020027486871501347
1757890593,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.021179499997126656
1757890608,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.023586217710293293
1757890622,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.025497402069791314
1757890637,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.025242415494045867
1757890652,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.024550915019616985
1757890666,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.025015250496809607
1757890681,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.02667398525687238
1757890696,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.026671189463125564
1757890710,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.02751963931078849
1757890725,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.02757814604648496
1757890740,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.025238664705882284
1757890755,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.027623257293243067
1757890769,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.02607664695166819
1757890785,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.02780611540392766
1757890799,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.026760406938362406
1757890815,onlineboutique-recommendation-4c4eb2be-c5b111c9-6b49484f78qdlgx,0.02674042588363708
